x-axis,1,2
second,Ampere,Volt
-30.00000E-03,-17.54868E-03,+140.59359558E+00
-29.95000E-03,-18.96200E-03,+136.88756535E+00
-29.90000E-03,-19.11903E-03,+131.17148482E+00
-29.85000E-03,-21.00345E-03,+127.46545458E+00
-29.80000E-03,-24.45823E-03,+122.00063034E+00
-29.75000E-03,-24.61526E-03,+119.04836896E+00
-29.70000E-03,-26.02858E-03,+113.58354472E+00
-29.65000E-03,-26.34265E-03,+110.12877077E+00
-29.60000E-03,-27.59893E-03,+104.91520282E+00
-29.55000E-03,-28.85521E-03,+99.57600671E+00
-29.50000E-03,-29.16928E-03,+95.74434834E+00
-29.45000E-03,-28.54114E-03,+89.77701152E+00
-29.40000E-03,-30.11149E-03,+85.56846871E+00
-29.35000E-03,-32.46702E-03,+80.98304147E+00
-29.30000E-03,-32.93813E-03,+76.02072980E+00
-29.25000E-03,-34.50848E-03,+71.43530256E+00
-29.20000E-03,-37.64918E-03,+65.71922203E+00
-29.15000E-03,-34.19441E-03,+61.82474958E+00
-29.10000E-03,-31.05371E-03,+56.79962384E+00
-29.05000E-03,-31.68185E-03,+51.02072923E+00
-29.00000E-03,-28.85521E-03,+46.62374421E+00
-28.95000E-03,-29.48335E-03,+40.97047775E+00
-28.90000E-03,-28.85521E-03,+35.94535201E+00
-28.85000E-03,-30.89667E-03,+32.17650770E+00
-28.80000E-03,-32.62406E-03,+25.51821609E+00
-28.75000E-03,-33.40923E-03,+21.18404514E+00
-28.70000E-03,-31.99592E-03,+16.22173347E+00
-28.65000E-03,-30.89667E-03,+10.19158258E+00
-28.60000E-03,-32.62406E-03,+5.41771312E+00
-28.55000E-03,-31.36778E-03,-47.11112E-03
-28.50000E-03,-30.42557E-03,-6.64258866E+00
-28.45000E-03,-31.99592E-03,-12.23304104E+00
-28.40000E-03,-30.11149E-03,-16.19032757E+00
-28.35000E-03,-30.26853E-03,-22.78580510E+00
-28.30000E-03,-30.11149E-03,-27.62248863E+00
-28.25000E-03,-32.46702E-03,-32.14510180E+00
-28.20000E-03,-29.48335E-03,-38.80339340E+00
-28.15000E-03,-27.75597E-03,-43.26319250E+00
-28.10000E-03,-26.34265E-03,-47.72299160E+00
-28.05000E-03,-25.24340E-03,-53.12500177E+00
-28.00000E-03,-23.83009E-03,-56.89384608E+00
-27.95000E-03,-26.81376E-03,-62.98681104E+00
-27.90000E-03,-25.08637E-03,-65.81344427E+00
-27.85000E-03,-25.24340E-03,-71.65515294E+00
-27.80000E-03,-28.85521E-03,-75.98932390E+00
-27.75000E-03,-28.54114E-03,-80.00942449E+00
-27.70000E-03,-26.34265E-03,-85.66269095E+00
-27.65000E-03,-28.22707E-03,-88.48932418E+00
-27.60000E-03,-25.08637E-03,-94.58228914E+00
-27.55000E-03,-24.61526E-03,-97.28329423E+00
-27.50000E-03,-25.40044E-03,-102.87374661E+00
-27.45000E-03,-27.28486E-03,-107.39635978E+00
-27.40000E-03,-186.51853E-03,-111.91897295E+00
